unq_id,timestamp,customer_no,location,revenue_per_minute,before
Cust_2019-09-05 19:11:00_no_1232,2019-09-05 19:11:00,1232,fruit,4,checkout
Cust_2019-09-05 19:11:00_no_1233,2019-09-05 19:11:00,1233,drinks,6,fruit
Cust_2019-09-05 19:11:00_no_1234,2019-09-05 19:11:00,1234,fruit,4,drinks
Cust_2019-09-05 19:11:00_no_1235,2019-09-05 19:11:00,1235,dairy,5,fruit
Cust_2019-09-05 19:12:00_no_1219,2019-09-05 19:12:00,1219,fruit,4,dairy
Cust_2019-09-05 19:12:00_no_1227,2019-09-05 19:12:00,1227,dairy,5,fruit
Cust_2019-09-05 19:12:00_no_1232,2019-09-05 19:12:00,1232,dairy,5,dairy
Cust_2019-09-05 19:12:00_no_1233,2019-09-05 19:12:00,1233,checkout,0,dairy
Cust_2019-09-05 19:12:00_no_1236,2019-09-05 19:12:00,1236,spices,3,checkout
Cust_2019-09-05 19:12:00_no_1237,2019-09-05 19:12:00,1237,dairy,5,spices
Cust_2019-09-05 19:12:00_no_1238,2019-09-05 19:12:00,1238,drinks,6,dairy
Cust_2019-09-05 19:12:00_no_1239,2019-09-05 19:12:00,1239,fruit,4,drinks
Cust_2019-09-05 19:12:00_no_1240,2019-09-05 19:12:00,1240,dairy,5,fruit
Cust_2019-09-05 19:12:00_no_1241,2019-09-05 19:12:00,1241,fruit,4,dairy
Cust_2019-09-05 19:13:00_no_1218,2019-09-05 19:13:00,1218,checkout,0,fruit
Cust_2019-09-05 19:13:00_no_1219,2019-09-05 19:13:00,1219,drinks,6,checkout
Cust_2019-09-05 19:13:00_no_1226,2019-09-05 19:13:00,1226,fruit,4,drinks
Cust_2019-09-05 19:13:00_no_1228,2019-09-05 19:13:00,1228,fruit,4,fruit
Cust_2019-09-05 19:13:00_no_1234,2019-09-05 19:13:00,1234,dairy,5,fruit
Cust_2019-09-05 19:13:00_no_1235,2019-09-05 19:13:00,1235,checkout,0,dairy
Cust_2019-09-05 19:13:00_no_1237,2019-09-05 19:13:00,1237,spices,3,checkout
Cust_2019-09-05 19:13:00_no_1239,2019-09-05 19:13:00,1239,spices,3,spices
Cust_2019-09-05 19:13:00_no_1241,2019-09-05 19:13:00,1241,spices,3,spices
Cust_2019-09-05 19:13:00_no_1242,2019-09-05 19:13:00,1242,fruit,4,spices
Cust_2019-09-05 19:13:00_no_1243,2019-09-05 19:13:00,1243,drinks,6,fruit
Cust_2019-09-05 19:13:00_no_1244,2019-09-05 19:13:00,1244,drinks,6,drinks
Cust_2019-09-05 19:13:00_no_1245,2019-09-05 19:13:00,1245,spices,3,drinks
Cust_2019-09-05 19:13:00_no_1246,2019-09-05 19:13:00,1246,spices,3,spices
Cust_2019-09-05 19:13:00_no_1247,2019-09-05 19:13:00,1247,spices,3,spices
Cust_2019-09-05 19:14:00_no_1184,2019-09-05 19:14:00,1184,dairy,5,spices
Cust_2019-09-05 19:14:00_no_1216,2019-09-05 19:14:00,1216,checkout,0,dairy
Cust_2019-09-05 19:14:00_no_1222,2019-09-05 19:14:00,1222,checkout,0,checkout
Cust_2019-09-05 19:14:00_no_1227,2019-09-05 19:14:00,1227,spices,3,checkout
Cust_2019-09-05 19:14:00_no_1228,2019-09-05 19:14:00,1228,checkout,0,spices
Cust_2019-09-05 19:14:00_no_1237,2019-09-05 19:14:00,1237,checkout,0,checkout
Cust_2019-09-05 19:14:00_no_1238,2019-09-05 19:14:00,1238,checkout,0,checkout
Cust_2019-09-05 19:14:00_no_1239,2019-09-05 19:14:00,1239,fruit,4,checkout
Cust_2019-09-05 19:14:00_no_1240,2019-09-05 19:14:00,1240,spices,3,fruit
Cust_2019-09-05 19:14:00_no_1243,2019-09-05 19:14:00,1243,dairy,5,spices
Cust_2019-09-05 19:14:00_no_1245,2019-09-05 19:14:00,1245,drinks,6,dairy
Cust_2019-09-05 19:14:00_no_1246,2019-09-05 19:14:00,1246,checkout,0,drinks
Cust_2019-09-05 19:14:00_no_1247,2019-09-05 19:14:00,1247,dairy,5,checkout
Cust_2019-09-05 19:14:00_no_1248,2019-09-05 19:14:00,1248,fruit,4,dairy
Cust_2019-09-05 19:15:00_no_1184,2019-09-05 19:15:00,1184,spices,3,fruit
Cust_2019-09-05 19:15:00_no_1219,2019-09-05 19:15:00,1219,spices,3,spices
Cust_2019-09-05 19:15:00_no_1227,2019-09-05 19:15:00,1227,dairy,5,spices
Cust_2019-09-05 19:15:00_no_1232,2019-09-05 19:15:00,1232,checkout,0,dairy
Cust_2019-09-05 19:15:00_no_1236,2019-09-05 19:15:00,1236,dairy,5,checkout
Cust_2019-09-05 19:15:00_no_1240,2019-09-05 19:15:00,1240,dairy,5,dairy
Cust_2019-09-05 19:15:00_no_1241,2019-09-05 19:15:00,1241,checkout,0,dairy
Cust_2019-09-05 19:15:00_no_1243,2019-09-05 19:15:00,1243,fruit,4,checkout
Cust_2019-09-05 19:15:00_no_1245,2019-09-05 19:15:00,1245,checkout,0,fruit
Cust_2019-09-05 19:15:00_no_1249,2019-09-05 19:15:00,1249,fruit,4,checkout
Cust_2019-09-05 19:15:00_no_1250,2019-09-05 19:15:00,1250,dairy,5,fruit
Cust_2019-09-05 19:15:00_no_1251,2019-09-05 19:15:00,1251,fruit,4,dairy
Cust_2019-09-05 19:15:00_no_1252,2019-09-05 19:15:00,1252,dairy,5,fruit
Cust_2019-09-05 19:15:00_no_1253,2019-09-05 19:15:00,1253,spices,3,dairy
Cust_2019-09-05 19:16:00_no_1184,2019-09-05 19:16:00,1184,dairy,5,spices
Cust_2019-09-05 19:16:00_no_1224,2019-09-05 19:16:00,1224,drinks,6,dairy
Cust_2019-09-05 19:16:00_no_1226,2019-09-05 19:16:00,1226,dairy,5,drinks
Cust_2019-09-05 19:16:00_no_1243,2019-09-05 19:16:00,1243,drinks,6,dairy
Cust_2019-09-05 19:16:00_no_1244,2019-09-05 19:16:00,1244,checkout,0,drinks
Cust_2019-09-05 19:16:00_no_1252,2019-09-05 19:16:00,1252,drinks,6,checkout
Cust_2019-09-05 19:16:00_no_1254,2019-09-05 19:16:00,1254,fruit,4,drinks
Cust_2019-09-05 19:16:00_no_1255,2019-09-05 19:16:00,1255,drinks,6,fruit
Cust_2019-09-05 19:16:00_no_1256,2019-09-05 19:16:00,1256,dairy,5,drinks
Cust_2019-09-05 19:16:00_no_1257,2019-09-05 19:16:00,1257,dairy,5,dairy
Cust_2019-09-05 19:16:00_no_1258,2019-09-05 19:16:00,1258,fruit,4,dairy
Cust_2019-09-05 19:17:00_no_1230,2019-09-05 19:17:00,1230,spices,3,fruit
Cust_2019-09-05 19:17:00_no_1243,2019-09-05 19:17:00,1243,checkout,0,spices
Cust_2019-09-05 19:17:00_no_1248,2019-09-05 19:17:00,1248,dairy,5,checkout
Cust_2019-09-05 19:17:00_no_1249,2019-09-05 19:17:00,1249,checkout,0,dairy
Cust_2019-09-05 19:17:00_no_1251,2019-09-05 19:17:00,1251,drinks,6,checkout
Cust_2019-09-05 19:17:00_no_1253,2019-09-05 19:17:00,1253,dairy,5,drinks
Cust_2019-09-05 19:17:00_no_1254,2019-09-05 19:17:00,1254,checkout,0,dairy
Cust_2019-09-05 19:17:00_no_1259,2019-09-05 19:17:00,1259,dairy,5,checkout
Cust_2019-09-05 19:17:00_no_1260,2019-09-05 19:17:00,1260,dairy,5,dairy
Cust_2019-09-05 19:18:00_no_1184,2019-09-05 19:18:00,1184,checkout,0,dairy
Cust_2019-09-05 19:18:00_no_1219,2019-09-05 19:18:00,1219,checkout,0,checkout
Cust_2019-09-05 19:18:00_no_1224,2019-09-05 19:18:00,1224,fruit,4,checkout
Cust_2019-09-05 19:18:00_no_1230,2019-09-05 19:18:00,1230,drinks,6,fruit
Cust_2019-09-05 19:18:00_no_1240,2019-09-05 19:18:00,1240,checkout,0,drinks
Cust_2019-09-05 19:18:00_no_1247,2019-09-05 19:18:00,1247,spices,3,checkout
Cust_2019-09-05 19:18:00_no_1252,2019-09-05 19:18:00,1252,fruit,4,spices
Cust_2019-09-05 19:18:00_no_1258,2019-09-05 19:18:00,1258,checkout,0,fruit
Cust_2019-09-05 19:18:00_no_1259,2019-09-05 19:18:00,1259,drinks,6,checkout
Cust_2019-09-05 19:18:00_no_1260,2019-09-05 19:18:00,1260,fruit,4,drinks
Cust_2019-09-05 19:18:00_no_1261,2019-09-05 19:18:00,1261,dairy,5,fruit
Cust_2019-09-05 19:18:00_no_1262,2019-09-05 19:18:00,1262,fruit,4,dairy
Cust_2019-09-05 19:18:00_no_1263,2019-09-05 19:18:00,1263,spices,3,fruit
Cust_2019-09-05 19:19:00_no_1226,2019-09-05 19:19:00,1226,fruit,4,spices
Cust_2019-09-05 19:19:00_no_1234,2019-09-05 19:19:00,1234,drinks,6,fruit
Cust_2019-09-05 19:19:00_no_1236,2019-09-05 19:19:00,1236,checkout,0,drinks
Cust_2019-09-05 19:19:00_no_1251,2019-09-05 19:19:00,1251,checkout,0,checkout
Cust_2019-09-05 19:19:00_no_1252,2019-09-05 19:19:00,1252,dairy,5,checkout
Cust_2019-09-05 19:19:00_no_1262,2019-09-05 19:19:00,1262,dairy,5,dairy
Cust_2019-09-05 19:19:00_no_1264,2019-09-05 19:19:00,1264,fruit,4,dairy
Cust_2019-09-05 19:19:00_no_1265,2019-09-05 19:19:00,1265,drinks,6,fruit
Cust_2019-09-05 19:20:00_no_1224,2019-09-05 19:20:00,1224,checkout,0,drinks
Cust_2019-09-05 19:20:00_no_1227,2019-09-05 19:20:00,1227,fruit,4,checkout
Cust_2019-09-05 19:20:00_no_1239,2019-09-05 19:20:00,1239,drinks,6,fruit
Cust_2019-09-05 19:20:00_no_1242,2019-09-05 19:20:00,1242,dairy,5,drinks
Cust_2019-09-05 19:20:00_no_1252,2019-09-05 19:20:00,1252,spices,3,dairy
Cust_2019-09-05 19:20:00_no_1256,2019-09-05 19:20:00,1256,checkout,0,spices
Cust_2019-09-05 19:20:00_no_1257,2019-09-05 19:20:00,1257,fruit,4,checkout
Cust_2019-09-05 19:20:00_no_1264,2019-09-05 19:20:00,1264,checkout,0,fruit
Cust_2019-09-05 19:20:00_no_1266,2019-09-05 19:20:00,1266,fruit,4,checkout
Cust_2019-09-05 19:20:00_no_1267,2019-09-05 19:20:00,1267,dairy,5,fruit
Cust_2019-09-05 19:21:00_no_1227,2019-09-05 19:21:00,1227,checkout,0,dairy
Cust_2019-09-05 19:21:00_no_1234,2019-09-05 19:21:00,1234,spices,3,checkout
Cust_2019-09-05 19:21:00_no_1239,2019-09-05 19:21:00,1239,spices,3,spices
Cust_2019-09-05 19:21:00_no_1252,2019-09-05 19:21:00,1252,checkout,0,spices
Cust_2019-09-05 19:21:00_no_1255,2019-09-05 19:21:00,1255,checkout,0,checkout
Cust_2019-09-05 19:21:00_no_1259,2019-09-05 19:21:00,1259,checkout,0,checkout
Cust_2019-09-05 19:21:00_no_1262,2019-09-05 19:21:00,1262,checkout,0,checkout
Cust_2019-09-05 19:21:00_no_1263,2019-09-05 19:21:00,1263,dairy,5,checkout
Cust_2019-09-05 19:21:00_no_1267,2019-09-05 19:21:00,1267,checkout,0,dairy
Cust_2019-09-05 19:22:00_no_1226,2019-09-05 19:22:00,1226,checkout,0,checkout
Cust_2019-09-05 19:22:00_no_1230,2019-09-05 19:22:00,1230,checkout,0,checkout
Cust_2019-09-05 19:22:00_no_1239,2019-09-05 19:22:00,1239,fruit,4,checkout
Cust_2019-09-05 19:22:00_no_1247,2019-09-05 19:22:00,1247,checkout,0,fruit
Cust_2019-09-05 19:22:00_no_1257,2019-09-05 19:22:00,1257,checkout,0,checkout
Cust_2019-09-05 19:22:00_no_1261,2019-09-05 19:22:00,1261,spices,3,checkout
Cust_2019-09-05 19:22:00_no_1263,2019-09-05 19:22:00,1263,checkout,0,spices
Cust_2019-09-05 19:22:00_no_1265,2019-09-05 19:22:00,1265,spices,3,checkout
Cust_2019-09-05 19:23:00_no_1242,2019-09-05 19:23:00,1242,fruit,4,spices
Cust_2019-09-05 19:23:00_no_1250,2019-09-05 19:23:00,1250,drinks,6,fruit
Cust_2019-09-05 19:23:00_no_1260,2019-09-05 19:23:00,1260,checkout,0,drinks
Cust_2019-09-05 19:23:00_no_1261,2019-09-05 19:23:00,1261,fruit,4,checkout
Cust_2019-09-05 19:23:00_no_1268,2019-09-05 19:23:00,1268,dairy,5,fruit
Cust_2019-09-05 19:24:00_no_1265,2019-09-05 19:24:00,1265,checkout,0,dairy
Cust_2019-09-05 19:24:00_no_1266,2019-09-05 19:24:00,1266,checkout,0,checkout
Cust_2019-09-05 19:24:00_no_1269,2019-09-05 19:24:00,1269,dairy,5,checkout
Cust_2019-09-05 19:24:00_no_1270,2019-09-05 19:24:00,1270,fruit,4,dairy
Cust_2019-09-05 19:24:00_no_1271,2019-09-05 19:24:00,1271,drinks,6,fruit
Cust_2019-09-05 19:24:00_no_1272,2019-09-05 19:24:00,1272,fruit,4,drinks
Cust_2019-09-05 19:25:00_no_1239,2019-09-05 19:25:00,1239,checkout,0,fruit
Cust_2019-09-05 19:25:00_no_1248,2019-09-05 19:25:00,1248,drinks,6,checkout
Cust_2019-09-05 19:25:00_no_1250,2019-09-05 19:25:00,1250,fruit,4,drinks
Cust_2019-09-05 19:25:00_no_1271,2019-09-05 19:25:00,1271,checkout,0,fruit
Cust_2019-09-05 19:25:00_no_1272,2019-09-05 19:25:00,1272,dairy,5,checkout
Cust_2019-09-05 19:25:00_no_1273,2019-09-05 19:25:00,1273,spices,3,dairy
Cust_2019-09-05 19:25:00_no_1274,2019-09-05 19:25:00,1274,fruit,4,spices
Cust_2019-09-05 19:26:00_no_1242,2019-09-05 19:26:00,1242,spices,3,fruit
Cust_2019-09-05 19:26:00_no_1248,2019-09-05 19:26:00,1248,checkout,0,spices
Cust_2019-09-05 19:26:00_no_1250,2019-09-05 19:26:00,1250,drinks,6,checkout
Cust_2019-09-05 19:26:00_no_1261,2019-09-05 19:26:00,1261,spices,3,drinks
Cust_2019-09-05 19:26:00_no_1268,2019-09-05 19:26:00,1268,spices,3,spices
Cust_2019-09-05 19:26:00_no_1269,2019-09-05 19:26:00,1269,spices,3,spices
Cust_2019-09-05 19:26:00_no_1272,2019-09-05 19:26:00,1272,fruit,4,spices
Cust_2019-09-05 19:26:00_no_1274,2019-09-05 19:26:00,1274,checkout,0,fruit
Cust_2019-09-05 19:26:00_no_1275,2019-09-05 19:26:00,1275,drinks,6,checkout
Cust_2019-09-05 19:26:00_no_1276,2019-09-05 19:26:00,1276,fruit,4,drinks
Cust_2019-09-05 19:27:00_no_1268,2019-09-05 19:27:00,1268,drinks,6,fruit
Cust_2019-09-05 19:27:00_no_1272,2019-09-05 19:27:00,1272,dairy,5,drinks
Cust_2019-09-05 19:27:00_no_1273,2019-09-05 19:27:00,1273,dairy,5,dairy
Cust_2019-09-05 19:27:00_no_1277,2019-09-05 19:27:00,1277,fruit,4,dairy
Cust_2019-09-05 19:28:00_no_1234,2019-09-05 19:28:00,1234,checkout,0,fruit
Cust_2019-09-05 19:28:00_no_1250,2019-09-05 19:28:00,1250,fruit,4,checkout
Cust_2019-09-05 19:28:00_no_1261,2019-09-05 19:28:00,1261,drinks,6,fruit
Cust_2019-09-05 19:28:00_no_1268,2019-09-05 19:28:00,1268,spices,3,drinks
Cust_2019-09-05 19:28:00_no_1269,2019-09-05 19:28:00,1269,checkout,0,spices
Cust_2019-09-05 19:28:00_no_1273,2019-09-05 19:28:00,1273,checkout,0,checkout
Cust_2019-09-05 19:28:00_no_1276,2019-09-05 19:28:00,1276,spices,3,checkout
Cust_2019-09-05 19:28:00_no_1278,2019-09-05 19:28:00,1278,dairy,5,spices
Cust_2019-09-05 19:28:00_no_1279,2019-09-05 19:28:00,1279,spices,3,dairy
Cust_2019-09-05 19:28:00_no_1280,2019-09-05 19:28:00,1280,fruit,4,spices
Cust_2019-09-05 19:28:00_no_1281,2019-09-05 19:28:00,1281,drinks,6,fruit
Cust_2019-09-05 19:28:00_no_1282,2019-09-05 19:28:00,1282,fruit,4,drinks
Cust_2019-09-05 19:28:00_no_1283,2019-09-05 19:28:00,1283,spices,3,fruit
Cust_2019-09-05 19:28:00_no_1284,2019-09-05 19:28:00,1284,drinks,6,spices
Cust_2019-09-05 19:28:00_no_1285,2019-09-05 19:28:00,1285,dairy,5,drinks
Cust_2019-09-05 19:29:00_no_1242,2019-09-05 19:29:00,1242,drinks,6,dairy
Cust_2019-09-05 19:29:00_no_1261,2019-09-05 19:29:00,1261,spices,3,drinks
Cust_2019-09-05 19:29:00_no_1275,2019-09-05 19:29:00,1275,checkout,0,spices
Cust_2019-09-05 19:29:00_no_1276,2019-09-05 19:29:00,1276,dairy,5,checkout
Cust_2019-09-05 19:29:00_no_1277,2019-09-05 19:29:00,1277,checkout,0,dairy
Cust_2019-09-05 19:29:00_no_1278,2019-09-05 19:29:00,1278,spices,3,checkout
Cust_2019-09-05 19:29:00_no_1280,2019-09-05 19:29:00,1280,checkout,0,spices
Cust_2019-09-05 19:29:00_no_1281,2019-09-05 19:29:00,1281,checkout,0,checkout
Cust_2019-09-05 19:29:00_no_1283,2019-09-05 19:29:00,1283,dairy,5,checkout
Cust_2019-09-05 19:29:00_no_1284,2019-09-05 19:29:00,1284,checkout,0,dairy
Cust_2019-09-05 19:29:00_no_1285,2019-09-05 19:29:00,1285,spices,3,checkout
Cust_2019-09-05 19:29:00_no_1286,2019-09-05 19:29:00,1286,dairy,5,spices
Cust_2019-09-05 19:29:00_no_1287,2019-09-05 19:29:00,1287,dairy,5,dairy
Cust_2019-09-05 19:29:00_no_1288,2019-09-05 19:29:00,1288,fruit,4,dairy
Cust_2019-09-05 19:30:00_no_1261,2019-09-05 19:30:00,1261,fruit,4,fruit
Cust_2019-09-05 19:30:00_no_1268,2019-09-05 19:30:00,1268,checkout,0,fruit
Cust_2019-09-05 19:30:00_no_1270,2019-09-05 19:30:00,1270,dairy,5,checkout
Cust_2019-09-05 19:30:00_no_1272,2019-09-05 19:30:00,1272,drinks,6,dairy
Cust_2019-09-05 19:30:00_no_1282,2019-09-05 19:30:00,1282,dairy,5,drinks
Cust_2019-09-05 19:30:00_no_1285,2019-09-05 19:30:00,1285,drinks,6,dairy
Cust_2019-09-05 19:30:00_no_1289,2019-09-05 19:30:00,1289,fruit,4,drinks
Cust_2019-09-05 19:30:00_no_1290,2019-09-05 19:30:00,1290,spices,3,fruit
Cust_2019-09-05 19:30:00_no_1291,2019-09-05 19:30:00,1291,drinks,6,spices
Cust_2019-09-05 19:30:00_no_1292,2019-09-05 19:30:00,1292,dairy,5,drinks
Cust_2019-09-05 19:30:00_no_1293,2019-09-05 19:30:00,1293,fruit,4,dairy
Cust_2019-09-05 19:30:00_no_1294,2019-09-05 19:30:00,1294,fruit,4,fruit
Cust_2019-09-05 19:30:00_no_1295,2019-09-05 19:30:00,1295,dairy,5,fruit
Cust_2019-09-05 19:31:00_no_1242,2019-09-05 19:31:00,1242,spices,3,dairy
Cust_2019-09-05 19:31:00_no_1272,2019-09-05 19:31:00,1272,checkout,0,spices
Cust_2019-09-05 19:31:00_no_1276,2019-09-05 19:31:00,1276,fruit,4,checkout
Cust_2019-09-05 19:31:00_no_1278,2019-09-05 19:31:00,1278,fruit,4,fruit
Cust_2019-09-05 19:31:00_no_1279,2019-09-05 19:31:00,1279,fruit,4,fruit
Cust_2019-09-05 19:31:00_no_1282,2019-09-05 19:31:00,1282,checkout,0,fruit
Cust_2019-09-05 19:31:00_no_1285,2019-09-05 19:31:00,1285,checkout,0,checkout
Cust_2019-09-05 19:31:00_no_1289,2019-09-05 19:31:00,1289,spices,3,checkout
Cust_2019-09-05 19:31:00_no_1295,2019-09-05 19:31:00,1295,checkout,0,spices
Cust_2019-09-05 19:32:00_no_1242,2019-09-05 19:32:00,1242,dairy,5,checkout
Cust_2019-09-05 19:32:00_no_1250,2019-09-05 19:32:00,1250,spices,3,dairy
Cust_2019-09-05 19:32:00_no_1288,2019-09-05 19:32:00,1288,checkout,0,spices
Cust_2019-09-05 19:32:00_no_1290,2019-09-05 19:32:00,1290,checkout,0,checkout
Cust_2019-09-05 19:32:00_no_1291,2019-09-05 19:32:00,1291,spices,3,checkout
Cust_2019-09-05 19:32:00_no_1293,2019-09-05 19:32:00,1293,dairy,5,spices
Cust_2019-09-05 19:32:00_no_1296,2019-09-05 19:32:00,1296,fruit,4,dairy
Cust_2019-09-05 19:32:00_no_1297,2019-09-05 19:32:00,1297,fruit,4,fruit
Cust_2019-09-05 19:33:00_no_1283,2019-09-05 19:33:00,1283,drinks,6,fruit
Cust_2019-09-05 19:33:00_no_1286,2019-09-05 19:33:00,1286,drinks,6,drinks
Cust_2019-09-05 19:33:00_no_1292,2019-09-05 19:33:00,1292,drinks,6,drinks
Cust_2019-09-05 19:33:00_no_1293,2019-09-05 19:33:00,1293,fruit,4,drinks
Cust_2019-09-05 19:33:00_no_1294,2019-09-05 19:33:00,1294,dairy,5,fruit
Cust_2019-09-05 19:33:00_no_1298,2019-09-05 19:33:00,1298,dairy,5,dairy
Cust_2019-09-05 19:33:00_no_1299,2019-09-05 19:33:00,1299,spices,3,dairy
Cust_2019-09-05 19:33:00_no_1300,2019-09-05 19:33:00,1300,fruit,4,spices
Cust_2019-09-05 19:34:00_no_1242,2019-09-05 19:34:00,1242,checkout,0,fruit
Cust_2019-09-05 19:34:00_no_1261,2019-09-05 19:34:00,1261,spices,3,checkout
Cust_2019-09-05 19:34:00_no_1276,2019-09-05 19:34:00,1276,checkout,0,spices
Cust_2019-09-05 19:34:00_no_1278,2019-09-05 19:34:00,1278,checkout,0,checkout
Cust_2019-09-05 19:34:00_no_1291,2019-09-05 19:34:00,1291,checkout,0,checkout
Cust_2019-09-05 19:34:00_no_1293,2019-09-05 19:34:00,1293,dairy,5,checkout
Cust_2019-09-05 19:34:00_no_1294,2019-09-05 19:34:00,1294,fruit,4,dairy
Cust_2019-09-05 19:34:00_no_1300,2019-09-05 19:34:00,1300,dairy,5,fruit
Cust_2019-09-05 19:34:00_no_1301,2019-09-05 19:34:00,1301,fruit,4,dairy
Cust_2019-09-05 19:34:00_no_1302,2019-09-05 19:34:00,1302,fruit,4,fruit
Cust_2019-09-05 19:35:00_no_1279,2019-09-05 19:35:00,1279,checkout,0,fruit
Cust_2019-09-05 19:35:00_no_1283,2019-09-05 19:35:00,1283,checkout,0,checkout
Cust_2019-09-05 19:35:00_no_1289,2019-09-05 19:35:00,1289,dairy,5,checkout
Cust_2019-09-05 19:35:00_no_1294,2019-09-05 19:35:00,1294,dairy,5,dairy
Cust_2019-09-05 19:35:00_no_1296,2019-09-05 19:35:00,1296,drinks,6,dairy
Cust_2019-09-05 19:35:00_no_1297,2019-09-05 19:35:00,1297,checkout,0,drinks
Cust_2019-09-05 19:35:00_no_1301,2019-09-05 19:35:00,1301,drinks,6,checkout
Cust_2019-09-05 19:36:00_no_1253,2019-09-05 19:36:00,1253,spices,3,drinks
Cust_2019-09-05 19:36:00_no_1261,2019-09-05 19:36:00,1261,checkout,0,spices
Cust_2019-09-05 19:36:00_no_1286,2019-09-05 19:36:00,1286,fruit,4,checkout
Cust_2019-09-05 19:36:00_no_1296,2019-09-05 19:36:00,1296,fruit,4,fruit
Cust_2019-09-05 19:36:00_no_1299,2019-09-05 19:36:00,1299,dairy,5,fruit
Cust_2019-09-05 19:36:00_no_1300,2019-09-05 19:36:00,1300,checkout,0,dairy
Cust_2019-09-05 19:36:00_no_1302,2019-09-05 19:36:00,1302,drinks,6,checkout
Cust_2019-09-05 19:36:00_no_1303,2019-09-05 19:36:00,1303,fruit,4,drinks
Cust_2019-09-05 19:36:00_no_1304,2019-09-05 19:36:00,1304,drinks,6,fruit
Cust_2019-09-05 19:36:00_no_1305,2019-09-05 19:36:00,1305,spices,3,drinks
Cust_2019-09-05 19:37:00_no_1294,2019-09-05 19:37:00,1294,spices,3,spices
Cust_2019-09-05 19:37:00_no_1296,2019-09-05 19:37:00,1296,dairy,5,spices
Cust_2019-09-05 19:37:00_no_1301,2019-09-05 19:37:00,1301,checkout,0,dairy
Cust_2019-09-05 19:37:00_no_1304,2019-09-05 19:37:00,1304,checkout,0,checkout
Cust_2019-09-05 19:37:00_no_1306,2019-09-05 19:37:00,1306,dairy,5,checkout
Cust_2019-09-05 19:37:00_no_1307,2019-09-05 19:37:00,1307,fruit,4,dairy
Cust_2019-09-05 19:37:00_no_1308,2019-09-05 19:37:00,1308,spices,3,fruit
Cust_2019-09-05 19:38:00_no_1253,2019-09-05 19:38:00,1253,checkout,0,spices
Cust_2019-09-05 19:38:00_no_1289,2019-09-05 19:38:00,1289,drinks,6,checkout
Cust_2019-09-05 19:38:00_no_1302,2019-09-05 19:38:00,1302,spices,3,drinks
Cust_2019-09-05 19:38:00_no_1303,2019-09-05 19:38:00,1303,spices,3,spices
Cust_2019-09-05 19:38:00_no_1305,2019-09-05 19:38:00,1305,drinks,6,spices
Cust_2019-09-05 19:38:00_no_1307,2019-09-05 19:38:00,1307,dairy,5,drinks
Cust_2019-09-05 19:38:00_no_1308,2019-09-05 19:38:00,1308,dairy,5,dairy
Cust_2019-09-05 19:38:00_no_1309,2019-09-05 19:38:00,1309,spices,3,dairy
Cust_2019-09-05 19:38:00_no_1310,2019-09-05 19:38:00,1310,dairy,5,spices
Cust_2019-09-05 19:38:00_no_1311,2019-09-05 19:38:00,1311,spices,3,dairy
Cust_2019-09-05 19:38:00_no_1312,2019-09-05 19:38:00,1312,fruit,4,spices
Cust_2019-09-05 19:38:00_no_1313,2019-09-05 19:38:00,1313,spices,3,fruit
Cust_2019-09-05 19:39:00_no_1250,2019-09-05 19:39:00,1250,drinks,6,spices
Cust_2019-09-05 19:39:00_no_1293,2019-09-05 19:39:00,1293,fruit,4,drinks
Cust_2019-09-05 19:39:00_no_1302,2019-09-05 19:39:00,1302,drinks,6,fruit
Cust_2019-09-05 19:39:00_no_1303,2019-09-05 19:39:00,1303,drinks,6,drinks
Cust_2019-09-05 19:39:00_no_1309,2019-09-05 19:39:00,1309,drinks,6,drinks
Cust_2019-09-05 19:39:00_no_1310,2019-09-05 19:39:00,1310,drinks,6,drinks
Cust_2019-09-05 19:39:00_no_1312,2019-09-05 19:39:00,1312,checkout,0,drinks
Cust_2019-09-05 19:39:00_no_1313,2019-09-05 19:39:00,1313,fruit,4,checkout
Cust_2019-09-05 19:40:00_no_1292,2019-09-05 19:40:00,1292,spices,3,fruit
Cust_2019-09-05 19:40:00_no_1294,2019-09-05 19:40:00,1294,dairy,5,spices
Cust_2019-09-05 19:40:00_no_1311,2019-09-05 19:40:00,1311,checkout,0,dairy
Cust_2019-09-05 19:40:00_no_1314,2019-09-05 19:40:00,1314,drinks,6,checkout
Cust_2019-09-05 19:40:00_no_1315,2019-09-05 19:40:00,1315,spices,3,drinks
Cust_2019-09-05 19:41:00_no_1250,2019-09-05 19:41:00,1250,spices,3,spices
Cust_2019-09-05 19:41:00_no_1270,2019-09-05 19:41:00,1270,drinks,6,spices
Cust_2019-09-05 19:41:00_no_1292,2019-09-05 19:41:00,1292,dairy,5,drinks
Cust_2019-09-05 19:41:00_no_1296,2019-09-05 19:41:00,1296,fruit,4,dairy
Cust_2019-09-05 19:41:00_no_1302,2019-09-05 19:41:00,1302,checkout,0,fruit
Cust_2019-09-05 19:41:00_no_1303,2019-09-05 19:41:00,1303,checkout,0,checkout
Cust_2019-09-05 19:41:00_no_1305,2019-09-05 19:41:00,1305,fruit,4,checkout
Cust_2019-09-05 19:41:00_no_1315,2019-09-05 19:41:00,1315,dairy,5,fruit
Cust_2019-09-05 19:42:00_no_1289,2019-09-05 19:42:00,1289,checkout,0,dairy
Cust_2019-09-05 19:42:00_no_1294,2019-09-05 19:42:00,1294,spices,3,checkout
